iter	Passed	Remaining
3074	127525	494548
3075	127563	494495
3076	127610	494474
3077	127648	494418
3078	127688	494372
3079	127727	494322
3080	127766	494271
3081	127818	494270
3082	127857	494219
3083	127896	494166
3084	127936	494121
3085	127975	494071
3086	128013	494016
3087	128051	493960
3088	128090	493908
3089	128134	493877
3090	128175	493832
3091	128227	493831
3092	128274	493811
3093	128312	493758
3094	128352	493711
3095	128391	493660
3096	128432	493615
3097	128470	493563
3098	128510	493515
3099	128549	493463
3100	128588	493413
3101	128642	493418
3102	128680	493364
3103	128717	493307
3104	128756	493254
3105	128796	493210
3106	128845	493196
3107	128885	493149
3108	128923	493095
3109	128963	493045
3110	129020	493063
3111	129057	493007
3112	129095	492953
3113	129136	492908
3114	129175	492855
3115	129213	492802
3116	129254	492757
3117	129296	492719
3118	129345	492706
3119	129401	492722
3120	129461	492751
3121	129507	492724
3122	129546	492673
3123	129591	492646
3124	129636	492617
3125	129674	492563
3126	129714	492515
3127	129769	492526
3128	129811	492486
3129	129860	492473
3130	129900	492426
3131	129938	492372
3132	129978	492324
3133	130019	492281
3134	130058	492230
3135	130099	492187
3136	130139	492139
3137	130178	492089
3138	130216	492036
3139	130255	491984
3140	130296	491941
3141	130337	491896
3142	130376	491847
3143	130415	491794
3144	130454	491743
3145	130492	491690
3146	130531	491638
3147	130571	491592
3148	130611	491546
3149	130652	491502
3150	130690	491448
3151	130729	491396
3152	130768	491345
3153	130808	491300
3154	130847	491247
3155	130893	491224
3156	130931	491169
3157	130970	491117
3158	131008	491062
3159	131049	491022
3160	131088	490970
3161	131128	490922
3162	131166	490870
3163	131207	490825
3164	131259	490822
3165	131300	490781
3166	131340	490734
3167	131380	490685
3168	131419	490635
3169	131459	490590
3170	131500	490545
3171	131548	490528
3172	131587	490479
3173	131626	490428
3174	131665	490375
3175	131704	490325
3176	131745	490282
3177	131791	490257
3178	131829	490203
3179	131868	490153
3180	131906	490099
3181	131946	490050
3182	131986	490002
3183	132024	489951
3184	132062	489896
3185	132101	489846
3186	132140	489794
3187	132182	489756
3188	132221	489703
3189	132260	489652
3190	132298	489600
3191	132336	489546
3192	132377	489503
3193	132419	489462
3194	132458	489413
3195	132496	489359
3196	132534	489305
3197	132573	489254
3198	132605	489176
3199	132647	489138
3200	132697	489125
3201	132734	489070
3202	132773	489018
3203	132811	488964
3204	132850	488913
3205	132891	488870
3206	132931	488824
3207	132971	488778
3208	133011	488731
3209	133049	488677
3210	133087	488622
3211	133127	488575
3212	133166	488525
3213	133205	488476
3214	133243	488422
3215	133282	488371
3216	133320	488315
3217	133369	488301
3218	133407	488248
3219	133445	488195
3220	133485	488148
3221	133524	488097
3222	133562	488045
3223	133603	488000
3224	133641	487947
3225	133680	487898
3226	133718	487842
3227	133756	487787
3228	133794	487735
3229	133835	487691
3230	133874	487640
3231	133912	487588
3232	133950	487534
3233	133988	487478
3234	134027	487428
3235	134068	487384
3236	134106	487333
3237	134144	487277
3238	134183	487228
3239	134221	487174
3240	134262	487129
3241	134301	487082
3242	134347	487054
3243	134396	487040
3244	134439	487005
3245	134481	486968
3246	134520	486917
3247	134579	486940
3248	134620	486896
3249	134657	486838
3250	134694	486781
3251	134738	486748
3252	134778	486701
3253	134818	486655
3254	134870	486652
3255	134905	486589
3256	134941	486528
3257	134995	486529
3258	135035	486482
3259	135076	486441
3260	135115	486392
3261	135155	486343
3262	135192	486288
3263	135263	486352
3264	135301	486296
3265	135339	486243
3266	135377	486191
3267	135417	486142
3268	135454	486088
3269	135494	486039
3270	135533	485991
3271	135594	486018
3272	135634	485971
3273	135672	485919
3274	135736	485957
3275	135773	485901
3276	135812	485851
3277	135849	485792
3278	135887	485737
3279	135924	485680
3280	135963	485630
3281	136002	485581
3282	136041	485530
3283	136079	485476
3284	136118	485427
3285	136157	485377
3286	136198	485333
3287	136239	485291
3288	136280	485248
3289	136319	485198
3290	136358	485146
3291	136396	485095
3292	136437	485052
3293	136477	485004
3294	136516	484953
3295	136554	484902
3296	136593	484851
3297	136632	484800
3298	136673	484756
3299	136710	484702
3300	136750	484654
3301	136789	484603
3302	136829	484559
3303	136867	484504
3304	136907	484456
3305	136947	484412
3306	136986	484362
3307	137025	484312
3308	137063	484256
3309	137101	484203
3310	137144	484166
3311	137182	484115
3312	137221	484065
3313	137260	484015
3314	137299	483963
3315	137335	483905
3316	137378	483868
3317	137397	483748
3318	137434	483692
3319	137472	483639
3320	137510	483585
3321	137548	483532
3322	137587	483483
3323	137628	483438
3324	137666	483386
3325	137707	483343
3326	137749	483302
3327	137788	483252
3328	137828	483208
3329	137867	483155
3330	137905	483105
3331	137945	483055
3332	137997	483053
3333	138035	483000
3334	138075	482953
3335	138115	482907
3336	138153	482855
3337	138191	482800
3338	138230	482752
3339	138271	482708
3340	138312	482664
3341	138350	482612
3342	138399	482595
3343	138435	482537
3344	138472	482480
3345	138509	482424
3346	138560	482416
3347	138599	482365
3348	138636	482307
3349	138684	482291
3350	138722	482238
3351	138769	482214
3352	138809	482170
3353	138848	482119
3354	138883	482057
3355	138922	482004
3356	138959	481950
3357	138999	481904
3358	139038	481854
3359	139076	481800
3360	139113	481744
3361	139151	481692
3362	139188	481635
3363	139228	481588
3364	139268	481541
3365	139311	481504
3366	139355	481472
3367	139411	481484
3368	139453	481443
3369	139492	481393
3370	139532	481346
3371	139575	481311
3372	139612	481256
3373	139653	481212
3374	139693	481168
3375	139732	481116
3376	139790	481133
3377	139831	481089
3378	139871	481042
3379	139955	481149
3380	140010	481154
3381	140066	481163
3382	140105	481113
3383	140144	481062
3384	140183	481012
3385	140221	480961
3386	140263	480921
3387	140303	480873
3388	140347	480841
3389	140409	480872
3390	140449	480823
3391	140488	480774
3392	140531	480737
3393	140570	480690
3394	140610	480645
3395	140649	480595
3396	140688	480544
3397	140727	480494
3398	140768	480451
3399	140814	480426
3400	140853	480376
3401	140891	480322
3402	140930	480271
3403	140971	480229
3404	141010	480180
3405	141048	480129
3406	141087	480079
3407	141125	480026
3408	141164	479974
3409	141208	479942
3410	141247	479894
3411	141286	479842
3412	141329	479806
3413	141369	479761
3414	141407	479708
3415	141447	479662
3416	141485	479610
3417	141523	479558
3418	141562	479507
3419	141600	479454
3420	141637	479398
3421	141676	479347
3422	141721	479318
3423	141759	479266
3424	141800	479224
3425	141839	479174
3426	141881	479134
3427	141921	479087
3428	141958	479032
3429	141995	478976
3430	142043	478956
3431	142090	478936
3432	142133	478898
3433	142175	478859
3434	142223	478839
3435	142274	478831
3436	142312	478779
3437	142355	478743
3438	142396	478697
3439	142434	478647
3440	142472	478594
3441	142512	478545
3442	142551	478499
3443	142591	478453
3444	142630	478403
3445	142670	478357
3446	142709	478307
3447	142748	478256
3448	142787	478208
3449	142832	478177
3450	142873	478135
3451	142912	478086
3452	142950	478033
3453	142990	477987
3454	143028	477935
3455	143080	477930
3456	143118	477875
3457	143156	477823
3458	143194	477771
3459	143232	477719
3460	143273	477673
3461	143319	477648
3462	143359	477603
3463	143397	477551
3464	143437	477504
3465	143497	477525
3466	143537	477478
3467	143592	477481
3468	143632	477437
3469	143682	477424
3470	143719	477367
3471	143758	477318
3472	143799	477274
3473	143837	477222
3474	143878	477180
3475	143917	477129
3476	143956	477080
3477	144000	477047
3478	144038	476996
3479	144076	476942
3480	144125	476927
3481	144166	476884
3482	144215	476867
3483	144266	476857
3484	144310	476825
3485	144369	476841
3486	144405	476782
3487	144443	476729
3488	144489	476703
3489	144527	476649
3490	144565	476598
3491	144602	476541
3492	144639	476487
3493	144681	476445
3494	144719	476393
3495	144775	476399
3496	144813	476347
3497	144852	476297
3498	144892	476251
3499	144934	476213
3500	144973	476163
3501	145013	476117
3502	145050	476062
3503	145091	476017
3504	145130	475970
3505	145184	475971
3506	145222	475917
3507	145262	475871
3508	145300	475817
3509	145338	475765
3510	145378	475721
3511	145417	475672
3512	145457	475623
3513	145495	475572
3514	145536	475529
3515	145574	475477
3516	145615	475435
3517	145653	475383
3518	145692	475332
3519	145731	475283
3520	145770	475233
3521	145808	475182
3522	145850	475142
3523	145889	475094
3524	145943	475093
3525	145982	475042
3526	146021	474995
3527	146063	474953
3528	146103	474907
3529	146141	474857
3530	146179	474805
3531	146220	474759
3532	146258	474709
3533	146298	474663
3534	146361	474692
3535	146399	474640
3536	146438	474590
3537	146475	474535
3538	146514	474485
3539	146557	474447
3540	146595	474397
3541	146634	474347
3542	146672	474293
3543	146740	474339
3544	146781	474296
3545	146835	474295
3546	146874	474245
3547	146926	474239
3548	146965	474191
3549	147004	474140
3550	147042	474089
3551	147080	474035
3552	147120	473989
3553	147158	473937
3554	147198	473890
3555	147238	473846
3556	147278	473799
3557	147316	473747
3558	147376	473765
3559	147415	473717
3560	147454	473668
3561	147492	473615
3562	147530	473564
3563	147569	473514
3564	147608	473465
3565	147650	473426
3566	147689	473376
3567	147728	473325
3568	147766	473275
3569	147805	473226
3570	147883	473301
3571	147927	473269
3572	147967	473223
3573	148005	473171
3574	148046	473126
3575	148082	473070
3576	148124	473030
3577	148174	473014
3578	148213	472965
3579	148268	472966
3580	148311	472931
3581	148350	472881
3582	148391	472840
3583	148430	472790
3584	148468	472737
3585	148507	472688
3586	148571	472719
3587	148616	472689
3588	148654	472636
3589	148693	472587
3590	148732	472537
3591	148775	472501
3592	148817	472463
3593	148856	472415
3594	148895	472363
3595	148935	472318
3596	148975	472272
3597	149018	472236
3598	149055	472182
3599	149092	472127
3600	149141	472109
3601	149194	472102
3602	149256	472126
3603	149318	472151
3604	149354	472094
3605	149393	472043
3606	149434	472001
3607	149474	471955
3608	149532	471964
3609	149570	471914
3610	149607	471858
3611	149644	471802
3612	149681	471747
3613	149722	471705
3614	149762	471659
3615	149801	471608
3616	149839	471558
3617	149905	471594
3618	149954	471575
3619	149999	471543
3620	150037	471493
3621	150082	471463
3622	150137	471462
3623	150193	471468
3624	150250	471476
3625	150305	471475
3626	150352	471451
3627	150391	471403
3628	150434	471367
3629	150472	471315
3630	150511	471264
3631	150577	471302
3632	150621	471268
3633	150672	471255
3634	150713	471213
3635	150755	471174
3636	150831	471240
3637	150888	471245
3638	150950	471269
3639	150998	471248
3640	151056	471259
3641	151126	471306
3642	151165	471257
3643	151208	471219
3644	151264	471224
3645	151305	471181
3646	151344	471130
3647	151390	471104
3648	151429	471054
3649	151467	471002
3650	151522	471002
3651	151564	470962
3652	151603	470913
3653	151641	470859
3654	151678	470805
3655	151716	470754
3656	151755	470704
3657	151796	470661
3658	151846	470646
3659	151885	470595
3660	151923	470544
3661	151961	470492
3662	152000	470442
3663	152042	470403
3664	152074	470331
3665	152112	470278
3666	152151	470229
3667	152190	470179
3668	152245	470182
3669	152292	470156
3670	152329	470101
3671	152369	470054
3672	152407	470002
3673	152448	469960
3674	152494	469932
3675	152536	469891
3676	152579	469854
3677	152620	469811
3678	152661	469767
3679	152700	469718
3680	152738	469668
3681	152780	469626
3682	152818	469575
3683	152856	469522
3684	152904	469500
3685	152966	469523
3686	153008	469482
3687	153048	469436
3688	153087	469387
3689	153130	469352
3690	153186	469355
3691	153227	469310
3692	153270	469274
3693	153304	469209
3694	153345	469166
3695	153382	469110
3696	153427	469081
3697	153463	469021
3698	153523	469037
3699	153560	468982
3700	153598	468930
3701	153636	468878
3702	153675	468827
3703	153712	468773
3704	153749	468718
3705	153789	468672
3706	153852	468695
3707	153891	468645
3708	153930	468597
3709	153993	468620
3710	154034	468578
3711	154072	468527
3712	154118	468498
3713	154171	468491
3714	154220	468474
3715	154260	468427
3716	154300	468380
3717	154338	468329
3718	154376	468277
3719	154414	468226
3720	154457	468188
3721	154500	468149
3722	154559	468161
3723	154594	468101
3724	154634	468056
3725	154670	467995
3726	154703	467927
3727	154739	467869
3728	154773	467807
3729	154807	467743
3730	154854	467717
3731	154886	467647
3732	154919	467579
3733	154955	467523
3734	154993	467471
3735	155030	467416
3736	155064	467351
3737	155103	467303
3738	155137	467239
3739	155172	467177
3740	155215	467139
3741	155255	467095
3742	155295	467046
3743	155365	467091
3744	155427	467113
3745	155477	467096
3746	155517	467050
3747	155554	466994
3748	155608	466990
3749	155647	466942
3750	155688	466898
3751	155726	466846
3752	155764	466796
3753	155803	466745
3754	155854	466733
3755	155906	466722
3756	155946	466677
3757	155985	466629
3758	156026	466586
3759	156085	466596
3760	156142	466601
3761	156184	466559
3762	156222	466508
3763	156262	466462
3764	156301	466412
3765	156340	466364
3766	156382	466325
3767	156425	466287
3768	156463	466236
3769	156503	466189
3770	156542	466139
3771	156588	466111
3772	156627	466064
3773	156666	466013
3774	156714	465991
3775	156758	465956
3776	156797	465909
3777	156837	465863
3778	156889	465851
3779	156927	465799
3780	156965	465749
3781	157005	465703
3782	157047	465663
3783	157088	465618
3784	157127	465571
3785	157167	465524
3786	157213	465496
3787	157266	465490
3788	157306	465442
3789	157360	465438
3790	157398	465387
3791	157437	465337
3792	157478	465294
3793	157520	465254
3794	157558	465203
3795	157599	465157
3796	157638	465110
3797	157677	465061
3798	157718	465019
3799	157758	464971
3800	157798	464926
3801	157837	464878
3802	157885	464855
3803	157928	464818
3804	157965	464764
3805	158004	464714
3806	158042	464663
3807	158081	464612
3808	158129	464591
3809	158174	464558
3810	158209	464499
3811	158247	464446
3812	158282	464386
3813	158319	464331
3814	158362	464294
3815	158400	464242
3816	158438	464192
3817	158477	464141
3818	158516	464094
3819	158553	464039
3820	158593	463993
3821	158650	463996
3822	158690	463952
3823	158729	463901
3824	158768	463852
3825	158807	463803
3826	158848	463760
3827	158887	463712
3828	158926	463662
3829	158977	463649
3830	159014	463596
3831	159055	463553
3832	159111	463552
3833	159163	463541
3834	159220	463544
3835	159261	463501
3836	159327	463532
3837	159365	463480
3838	159402	463427
3839	159440	463375
3840	159480	463329
3841	159521	463285
3842	159556	463224
3843	159597	463181
3844	159631	463119
3845	159687	463117
3846	159724	463062
3847	159768	463029
3848	159805	462975
3849	159858	462968
3850	159897	462917
3851	159935	462866
3852	159974	462816
3853	160016	462776
3854	160055	462727
3855	160093	462676
3856	160132	462627
3857	160171	462580
3858	160212	462536
3859	160253	462493
3860	160292	462445
3861	160332	462397
3862	160372	462351
3863	160410	462299
3864	160449	462250
3865	160490	462208
3866	160529	462159
3867	160567	462108
3868	160606	462060
3869	160644	462008
3870	160683	461959
3871	160724	461916
3872	160763	461868
3873	160805	461827
3874	160860	461824
3875	160906	461797
3876	160945	461747
3877	160985	461702
3878	161023	461651
3879	161062	461601
3880	161105	461563
3881	161143	461511
3882	161182	461464
3883	161223	461420
3884	161283	461432
3885	161320	461379
3886	161357	461324
3887	161398	461281
3888	161437	461233
3889	161480	461194
3890	161518	461144
3891	161557	461093
3892	161594	461041
3893	161651	461042
3894	161689	460992
3895	161727	460939
3896	161765	460888
3897	161805	460843
3898	161852	460816
3899	161913	460829
3900	161950	460777
3901	161987	460723
3902	162026	460672
3903	162064	460622
3904	162104	460577
3905	162142	460525
3906	162182	460477
3907	162220	460426
3908	162274	460421
3909	162320	460392
3910	162358	460340
3911	162396	460288
3912	162433	460235
3913	162471	460184
3914	162518	460159
3915	162556	460106
3916	162594	460055
3917	162632	460003
3918	162670	459953
3919	162707	459899
3920	162747	459853
3921	162789	459810
3922	162828	459763
3923	162869	459720
3924	162907	459669
3925	162946	459620
3926	162988	459580
3927	163028	459534
3928	163065	459481
3929	163122	459482
3930	163163	459438
3931	163202	459390
3932	163240	459338
3933	163282	459298
3934	163319	459246
3935	163359	459198
3936	163399	459152
3937	163437	459102
3938	163476	459052
3939	163514	459003
3940	163552	458949
3941	163576	458860
3942	163614	458809
3943	163654	458762
3944	163691	458710
3945	163746	458706
3946	163805	458714
3947	163845	458668
3948	163883	458615
3949	163923	458569
3950	163961	458518
3951	164006	458487
3952	164052	458458
3953	164096	458424
3954	164145	458404
3955	164181	458345
3956	164227	458317
3957	164265	458268
3958	164306	458224
3959	164346	458178
3960	164384	458127
3961	164424	458080
3962	164463	458033
3963	164501	457982
3964	164544	457943
3965	164581	457889
3966	164622	457847
3967	164660	457796
3968	164696	457738
3969	164735	457689
3970	164774	457641
3971	164848	457691
3972	164895	457664
3973	164937	457625
3974	164976	457576
3975	165031	457572
3976	165071	457525
3977	165110	457476
3978	165151	457436
3979	165199	457411
3980	165238	457362
3981	165279	457320
3982	165320	457278
3983	165360	457230
3984	165399	457183
3985	165438	457134
3986	165478	457090
3987	165520	457048
3988	165560	457002
3989	165600	456958
3990	165638	456907
3991	165677	456858
3992	165715	456807
3993	165755	456760
3994	165793	456711
3995	165832	456661
3996	165870	456610
3997	165907	456557
3998	165945	456506
3999	165984	456458
4000	166024	456412
4001	166062	456360
4002	166100	456309
4003	166139	456260
4004	166215	456315
4005	166257	456273
4006	166299	456233
4007	166338	456184
4008	166376	456135
4009	166414	456083
4010	166459	456050
4011	166497	455999
4012	166535	455950
4013	166599	455970
4014	166650	455953
4015	166702	455940
4016	166740	455891
4017	166781	455846
4018	166821	455801
4019	166860	455754
4020	166900	455707
4021	166940	455662
4022	166978	455609
4023	167016	455560
4024	167058	455520
4025	167096	455469
4026	167134	455417
4027	167174	455370
4028	167213	455323
4029	167254	455281
4030	167293	455233
4031	167333	455185
4032	167390	455187
4033	167432	455148
4034	167471	455098
4035	167510	455050
4036	167549	455002
4037	167592	454965
4038	167632	454919
4039	167670	454868
4040	167708	454816
4041	167748	454771
4042	167786	454720
4043	167816	454649
4044	167855	454601
4045	167895	454554
4046	167933	454503
4047	167971	454452
4048	168015	454417
4049	168054	454370
4050	168094	454324
4051	168134	454279
4052	168172	454227
4053	168209	454173
4054	168247	454121
4055	168284	454070
4056	168348	454088
4057	168387	454041
4058	168425	453990
4059	168464	453941
4060	168502	453891
4061	168555	453881
4062	168597	453838
4063	168638	453795
4064	168674	453739
4065	168711	453688
4066	168750	453638
4067	168789	453589
4068	168830	453547
4069	168868	453497
4070	168907	453448
4071	168987	453511
4072	169040	453500
4073	169085	453468
4074	169129	453432
4075	169162	453369
4076	169200	453319
4077	169241	453273
4078	169282	453232
4079	169322	453186
4080	169364	453146
4081	169406	453106
4082	169447	453062
4083	169486	453014
4084	169526	452969
4085	169582	452968
4086	169622	452920
4087	169660	452871
4088	169710	452850
4089	169752	452811
4090	169806	452804
4091	169846	452757
4092	169886	452712
4093	169925	452663
4094	169964	452617
4095	170004	452571
4096	170046	452530
4097	170084	452480
4098	170123	452432
4099	170166	452393
4100	170210	452357
4101	170249	452311
4102	170294	452279
4103	170336	452238
4104	170387	452222
4105	170432	452190
4106	170472	452144
4107	170511	452097
4108	170566	452091
4109	170605	452042
4110	170665	452048
4111	170704	452001
4112	170745	451957
4113	170784	451910
4114	170824	451864
4115	170864	451818
4116	170904	451775
4117	170943	451725
4118	170989	451695
4119	171030	451654
4120	171076	451623
4121	171113	451569
4122	171155	451530
4123	171193	451479
4124	171233	451432
4125	171270	451380
4126	171310	451334
4127	171349	451287
4128	171388	451238
4129	171429	451195
4130	171469	451151
4131	171528	451154
4132	171567	451106
4133	171607	451061
4134	171645	451009
4135	171684	450961
4136	171721	450909
4137	171760	450859
4138	171800	450816
4139	171840	450768
4140	171894	450760
4141	171932	450709
4142	171970	450659
4143	172008	450609
4144	172058	450590
4145	172099	450546
4146	172137	450497
4147	172175	450446
4148	172217	450406
4149	172258	450363
4150	172298	450316
4151	172337	450268
4152	172384	450240
4153	172422	450190
4154	172465	450153
4155	172504	450104
4156	172541	450053
4157	172581	450006
4158	172619	449956
4159	172658	449908
4160	172698	449862
4161	172739	449819
4162	172776	449768
4163	172816	449720
4164	172855	449672
4165	172894	449624
4166	172934	449580
4167	172959	449494
4168	172997	449444
4169	173035	449393
4170	173075	449348
4171	173113	449299
4172	173152	449250
4173	173194	449210
4174	173233	449162
4175	173300	449186
4176	173342	449147
4177	173397	449140
4178	173437	449094
4179	173480	449058
4180	173518	449006
4181	173555	448954
4182	173592	448900
4183	173632	448855
4184	173671	448806
4185	173710	448757
4186	173752	448719
4187	173791	448670
4188	173829	448619
4189	173870	448578
4190	173914	448543
4191	173963	448520
4192	174017	448510
4193	174071	448501
4194	174114	448463
4195	174154	448417
4196	174191	448364
4197	174229	448315
4198	174266	448261
4199	174304	448212
4200	174346	448170
4201	174388	448130
4202	174424	448075
4203	174463	448026
4204	174499	447971
4205	174540	447929
4206	174580	447883
4207	174618	447833
4208	174656	447784
4209	174695	447734
4210	174733	447684
4211	174773	447638
4212	174813	447593
4213	174852	447546
4214	174892	447500
4215	174936	447464
4216	174976	447419
4217	175014	447370
4218	175055	447328
4219	175106	447311
4220	175146	447263
4221	175184	447215
4222	175223	447166
4223	175262	447118
4224	175303	447075
4225	175342	447028
4226	175380	446977
4227	175418	446926
4228	175457	446879
4229	175500	446840
4230	175542	446802
4231	175596	446790
4232	175634	446741
4233	175673	446693
4234	175718	446661
4235	175758	446616
4236	175796	446564
4237	175833	446513
4238	175871	446462
4239	175910	446413
4240	175950	446369
4241	175993	446332
4242	176032	446284
4243	176072	446238
4244	176111	446190
4245	176149	446141
4246	176190	446098
4247	176231	446056
4248	176269	446004
4249	176307	445953
4250	176345	445904
4251	176384	445857
4252	176424	445812
4253	176463	445764
4254	176504	445720
4255	176542	445669
4256	176581	445621
4257	176619	445571
4258	176658	445523
4259	176696	445473
4260	176733	445420
4261	176771	445370
4262	176809	445320
4263	176846	445269
4264	176885	445220
4265	176924	445171
4266	176963	445124
4267	177000	445071
4268	177039	445023
4269	177092	445011
4270	177132	444966
4271	177186	444956
4272	177224	444907
4273	177261	444855
4274	177298	444801
4275	177339	444759
4276	177381	444719
4277	177428	444690
4278	177465	444638
4279	177502	444586
4280	177540	444536
4281	177586	444504
4282	177624	444454
4283	177661	444402
4284	177712	444385
4285	177756	444349
4286	177801	444316
4287	177838	444263
4288	177877	444217
4289	177914	444165
4290	177951	444110
4291	177991	444065
4292	178029	444015
4293	178066	443963
4294	178117	443946
4295	178156	443897
4296	178194	443848
4297	178234	443804
4298	178273	443754
4299	178311	443704
4300	178350	443656
4301	178388	443608
4302	178459	443638
4303	178499	443593
4304	178538	443547
4305	178577	443499
4306	178618	443455
4307	178672	443445
4308	178713	443404
4309	178752	443357
4310	178791	443308
4311	178833	443268
4312	178876	443229
4313	178923	443201
4314	178973	443183
4315	179023	443161
4316	179065	443121
4317	179107	443080
4318	179165	443080
4319	179206	443039
4320	179246	442992
4321	179284	442942
4322	179321	442891
4323	179369	442864
4324	179420	442847
4325	179457	442794
4326	179493	442738
4327	179529	442684
4328	179564	442627
4329	179601	442575
4330	179643	442535
4331	179683	442489
4332	179724	442445
4333	179797	442482
4334	179836	442434
4335	179876	442390
4336	179916	442345
4337	179955	442298
4338	179995	442252
4339	180034	442205
4340	180076	442163
4341	180113	442112
4342	180172	442113
4343	180212	442068
4344	180251	442020
4345	180289	441971
4346	180329	441925
4347	180367	441876
4348	180406	441827
4349	180465	441830
4350	180503	441779
4351	180544	441737
4352	180583	441689
4353	180637	441678
4354	180679	441638
4355	180719	441593
4356	180759	441547
4357	180797	441497
4358	180839	441458
4359	180879	441411
4360	180917	441361
4361	180957	441318
4362	180996	441268
4363	181033	441216
4364	181071	441167
4365	181109	441116
4366	181148	441069
4367	181200	441053
4368	181241	441012
4369	181295	441000
4370	181344	440977
4371	181382	440926
4372	181421	440879
4373	181460	440832
4374	181487	440755
4375	181530	440717
4376	181576	440686
4377	181613	440635
4378	181653	440588
4379	181696	440551
4380	181733	440499
4381	181773	440454
4382	181812	440406
4383	181853	440365
4384	181898	440331
4385	181937	440284
4386	181975	440233
4387	182033	440231
4388	182071	440182
4389	182111	440137
4390	182150	440090
4391	182192	440049
4392	182230	439998
4393	182270	439955
4394	182310	439908
4395	182350	439865
4396	182388	439815
4397	182426	439765
4398	182467	439721
4399	182505	439672
4400	182544	439624
4401	182584	439580
4402	182637	439565
4403	182674	439514
4404	182713	439466
4405	182750	439413
4406	182788	439364
4407	182830	439323
4408	182882	439307
4409	182922	439263
4410	182960	439213
4411	182999	439166
4412	183042	439127
4413	183091	439104
4414	183135	439068
4415	183173	439018
4416	183211	438968
4417	183254	438931
4418	183297	438894
4419	183347	438871
4420	183385	438821
4421	183423	438772
4422	183460	438721
4423	183498	438670
4424	183546	438644
4425	183584	438595
4426	183622	438545
4427	183661	438497
4428	183698	438447
4429	183738	438400
4430	183777	438353
4431	183817	438309
4432	183873	438301
4433	183919	438271
4434	183968	438246
4435	184008	438201
4436	184045	438150
4437	184084	438102
4438	184121	438049
4439	184159	438001
4440	184197	437951
4441	184237	437906
4442	184277	437860
4443	184331	437850
4444	184370	437802
4445	184409	437753
4446	184448	437706
4447	184490	437666
4448	184528	437616
4449	184567	437570
4450	184606	437522
4451	184658	437506
4452	184699	437464
4453	184738	437417
4454	184786	437390
4455	184824	437340
4456	184862	437291
4457	184903	437249
4458	184944	437204
4459	184983	437158
4460	185021	437108
4461	185060	437061
4462	185109	437036
4463	185152	436998
4464	185191	436952
4465	185242	436934
4466	185280	436884
4467	185311	436817
4468	185350	436770
4469	185391	436726
4470	185434	436688
4471	185473	436642
4472	185512	436594
4473	185551	436546
4474	185604	436533
4475	185642	436483
4476	185680	436433
4477	185718	436384
4478	185756	436335
4479	185794	436284
4480	185836	436245
4481	185876	436201
4482	185915	436153
4483	185954	436104
4484	185992	436055
4485	186030	436007
4486	186072	435965
4487	186109	435915
4488	186147	435864
4489	186186	435816
4490	186223	435765
4491	186260	435712
4492	186300	435667
4493	186338	435619
4494	186377	435570
4495	186415	435521
4496	186453	435471
4497	186491	435424
4498	186531	435378
4499	186569	435328
4500	186606	435277
4501	186643	435225
4502	186682	435176
4503	186727	435143
4504	186770	435107
4505	186809	435058
4506	186848	435011
4507	186888	434968
4508	186926	434917
4509	186963	434866
4510	187003	434821
4511	187042	434773
4512	187081	434726
4513	187118	434676
4514	187166	434649
4515	187204	434600
4516	187244	434553
4517	187281	434503
4518	187319	434454
4519	187356	434402
4520	187393	434349
4521	187429	434296
4522	187467	434246
4523	187507	434200
4524	187561	434188
4525	187598	434137
4526	187636	434087
4527	187675	434040
4528	187717	434002
4529	187754	433950
4530	187805	433929
4531	187841	433876
4532	187879	433826
4533	187921	433786
4534	187960	433739
4535	187999	433690
4536	188037	433641
4537	188076	433595
4538	188116	433550
4539	188155	433503
4540	188194	433456
4541	188234	433411
4542	188273	433364
4543	188311	433316
4544	188353	433274
4545	188394	433231
4546	188432	433183
4547	188471	433136
4548	188527	433128
4549	188571	433092
4550	188610	433046
4551	188649	432997
4552	188687	432948
4553	188723	432896
4554	188761	432846
4555	188817	432838
4556	188870	432822
4557	188919	432798
4558	188957	432749
4559	188994	432697
4560	189033	432650
4561	189070	432599
4562	189112	432559
4563	189149	432507
4564	189186	432455
4565	189221	432399
4566	189278	432393
4567	189332	432381
4568	189388	432373
4569	189433	432339
4570	189472	432292
4571	189510	432243
4572	189563	432228
4573	189614	432208
4574	189653	432162
4575	189707	432148
4576	189745	432098
4577	189784	432051
4578	189825	432009
4579	189864	431961
4580	189907	431924
4581	189946	431876
4582	189984	431828
4583	190040	431819
4584	190078	431769
4585	190115	431719
4586	190157	431679
4587	190197	431634
4588	190246	431610
4589	190305	431607
4590	190372	431625
4591	190413	431581
4592	190449	431529
4593	190488	431479
4594	190526	431431
4595	190564	431383
4596	190615	431361
4597	190654	431315
4598	190693	431269
4599	190735	431228
4600	190776	431185
4601	190816	431140
4602	190858	431099
4603	190895	431049
4604	190933	431000
4605	190972	430952
4606	191010	430902
4607	191048	430854
4608	191088	430808
4609	191128	430763
4610	191167	430717
4611	191205	430667
4612	191244	430622
4613	191282	430573
4614	191322	430526
4615	191362	430483
4616	191399	430431
4617	191443	430395
4618	191488	430362
4619	191527	430314
4620	191566	430267
4621	191604	430218
4622	191659	430208
4623	191698	430159
4624	191736	430112
4625	191778	430070
4626	191816	430023
4627	191856	429976
